,text,number of annotations,hard_label,soft_label,split,disagreement_lev
390,حكت العنف الممارس المرأة واحد تنين انا بدافع وجهة نظرها انا بحترم حكت منظورها الشخصي حكت انا هيك بشوف تشوف تشوف هيي حرة انا يلي حكته بالفيديو واجب احترام رأيها لانه فرضته اذت,3,0,"{'0': 1.0, '1': 0.0}",train,0
391,والله بنتسابق نسويه,3,0,"{'0': 1.0, '1': 0.0}",train,0
392,فعلا النسويات متمردات يريدون حماية الاطفال التعرض المبكر للجنس زواج الاطفال يعترضون خيانة الزوجة لعنهم الله ندعم الذكوريين فقط فنحن قوم نمارس الجنس الاطفال نخون زوجاتنا نغتصب الأسيرات ننكح الاخضر اليابس يعارض شهوات قضيبنا نجعله عدوا لله,3,1,"{'0': 0.0, '1': 1.0}",train,0
393,نطالب الداخلية بعودة الدوريات الراكبة شوارع مصر تزامنا بداية العام الدراسى لمنع التحرش والمعاكسات والسرقات,3,0,"{'0': 1.0, '1': 0.0}",train,0
394,التسلط اهل صار شيئين جعلهم متسلطات وقوف القانون الدولي بالوقوف صفها واضعاف الرجل ضعف الغيرة والرجولة والقوامة كصفة الرجل وحلول مظاهر الدياثة محلها,3,1,"{'0': 0.33, '1': 0.67}",train,1
395,ناقصات عقل وقادرات سلب عقلك بأكمله فكيف اكتمل لعلها رحمة الله,3,0,"{'0': 0.67, '1': 0.33}",train,1
396,يالله ايش المعلمات وقحات,3,1,"{'0': 0.33, '1': 0.67}",train,1
397,والله الي اشوفه انه مركز اخص بحسابه سعوديات الله ياخذه ويحرمه اغلى مايملك الكلب مايتوب كلامه وقذفه ومحسني انه سعودي ولوانه سعودي فهو يهين امه وخواته ويذم فيهم ويقذهم بنهايه يحب بلده كيفكم هالفتنه تنشال الله ياخذ النسويات والذكورر كانكم وباء علينا وربي,3,1,"{'0': 0.33, '1': 0.67}",train,1
398,سدو حلقها القرده يعني الواحد لازم يكون عنده ثقه بنفسه يقعد يتفسخ وينزل شكله شرط انتي رخيصه كلهم رخيصات زين الوجه يوم تستعرضينه اكلتيها تنمر وادعمك حصحص التنمر استمري,3,1,"{'0': 0.0, '1': 1.0}",train,0
399,شدو حيلكم لين ينقطع السعوديات مستحيل يطالبون بإسقاط الولايه مين وراك عشان تعبون رووس بناتنا المراهقات,3,1,"{'0': 0.33, '1': 0.67}",train,1
400,يعاقب بالسجن مدة تزيد سنة وبغرامة تزيد 500 ألف ريال بإحداهما يقوم بالمساس بالحياة الخاصة طريق إساءة استخدام بتصوير الرجل المرأة وهي تقود السيارة بالهواتف النقالة المزودة بالكاميرا حكمها,3,0,"{'0': 1.0, '1': 0.0}",train,0
401,يحاول يقنعك أنه بيحب المرأة المتحررة,3,0,"{'0': 1.0, '1': 0.0}",train,0
402,البشرية تترك مرضا فتاكا وخصصت يوما يوم السل يوم السرطان ويوم المرأة العالمي,3,1,"{'0': 0.33, '1': 0.67}",train,1
403,سمعتها تتحدث قيادة المرأة للعربة تقول أصبحت ماما تقود السيارة مثل بابا صغيراتي عهد الملك سلمان صارت المرأة قادرة شيء بسيط الحديث عنه مؤلم كونه حدث طبيعي الوقت كنت سعيدة بسماع شيء كهذا,3,0,"{'0': 1.0, '1': 0.0}",train,0
404,النساء غييير والنسويات غيير ترا المجتمع مليان بالنساء الصالحات الطبيعيات السوي اما النسويات منحطات متخلفات وكثير منهم موجود تويتر فقط يطبقون اجنده معينه وجود ارض الواقع انكر المراهقات المتأثرات بهذا الفكر اذا اسرتها صالحه مصيرها تكبر وتعقل,3,1,"{'0': 0.0, '1': 1.0}",train,0
405,وانتي منو كلج النسويات يعارضن الدين شدخل بهذا,3,0,"{'0': 1.0, '1': 0.0}",train,0
406,النسويات قاموا يقتلون القتيل ويمشون بجنازته,3,1,"{'0': 0.33, '1': 0.67}",train,1
407,اكثر يحارب حقوق المرأه المتحرره الحره الي عايشه حياتها بالطول والعرض الي مايطبق عليها الموروث,3,1,"{'0': 0.33, '1': 0.67}",train,1
408,يجب تعلموا أول النسوية مقسمة أنواع بحسب الحق تحتاجه أنثى فهناك نسويات متدينات يطالبن بحقوقهن كفلها الدين وتم حرمانهن النهاية النسويات رغم اختلاف انواعهن يتفقن ويدعمن بعضهن محاربة الظلم والعنصرية,3,0,"{'0': 1.0, '1': 0.0}",train,0
409,عجبا لزمان نرى نساء العرب المسلمين سافرات ونساء الغرب المعتنقات للإسلام مؤخرا محجبات فينا المسلمة الصادقة فينا المسلمة المزيفة,3,0,"{'0': 0.67, '1': 0.33}",train,1
410,٩٩.٩ كلهم سفراء رجال وقالت راحت صدق قال ناقصات عقل ودين,3,1,"{'0': 0.0, '1': 1.0}",train,0
411,طيب خلينا نقول امريكا مثلا مجتمع منفتح وعلى الحقوق الي عندهم يحاربون ويطالبون بأكثر لانهم يدرون النساء يستحقون الافضل مايحتاج احد يوعيهم الشيء ولله انا كنت طفله وانا اتأمل حولي وكيف النساء مظلومات ماكان وقتها نسويات احد يعلمني,3,0,"{'0': 1.0, '1': 0.0}",train,0
412,مستحيل ادخل تويتر واطلع انسانه طبيعيه الان اللي يصير بحق النساء يضيق الخلق ويخليني اكل نفسي حرام عايشين هالعيشه ذنبهم تنحسر حياتهم شرف غلطه صارت عشان تحت حكم ازباب اولياء الامور الارهابين مايعرفون شرع الله همهم يعبدون كلام الناس الله ياخذ هاذي البقعه,3,0,"{'0': 1.0, '1': 0.0}",train,0
413,يوم يوم بيثبت حديث ناقصات عقل ودين,3,1,"{'0': 0.0, '1': 1.0}",train,0
414,تلقه متحرش بممرضه وبلغت ونسجن وطلع يعبر حقده وقهره وحده دعست علي وجه عشان مسوي حملة تشوية ويبث حقده دخله فاسدات صالحات اكيد وحده دعست علي وجه,3,0,"{'0': 1.0, '1': 0.0}",train,0
415,تعبت اذا اسخخفف نسويه بحياتنا الطبيعيه بيصير ياخي ابلعو عااد,3,0,"{'0': 0.67, '1': 0.33}",train,1
416,النسويه مرأه المراه نسويه,3,0,"{'0': 1.0, '1': 0.0}",train,0
417,جلاد الفسويات الفسوييين,3,1,"{'0': 0.0, '1': 1.0}",train,0
418,مافي اسمه الوظيفه للمرأه اساسي النساء شقائق الرجال وكل منهم مطلوب اعمار الارض والعمل والانتاج وتحريم الاختلاط مدري مين ابتدعه ايه القران مكتوب حرام الاختلاط زمن الرسول والناس مختلطين وبالحرم نختلط والكره الارضيه بكبرها مختلطه,3,0,"{'0': 1.0, '1': 0.0}",train,0
419,امرأة تقود سيارة بسرعة عالية ورجل جاءها بالاتجاه المعاكس بنفس السرعة فصاح عليها بقرة ... فمدت رأسها شباك السيارة وصاحت ثور ... وخلال ثواني اصطدمت المرأة ببقرة وتحطمت سيارتها دائما تسيء فهم احد قبل تتأكد الهدف الرجال أراد النصيحة فيد بيهن النصح,3,0,"{'0': 0.67, '1': 0.33}",train,1
420,يربون العيال انهم افضل البنات ومربين عيالهم البنات ناقصات عقل ودين ولما يقولون البنت انتي حقك مكانك المطبخ هالشي المملكه بكثير اماكن,3,0,"{'0': 1.0, '1': 0.0}",train,0
421,طبعا قال مربيات الاجيال قال مفسدات الاجيال المطالبين بالاشياء المحرمة الفسويات,3,1,"{'0': 0.0, '1': 1.0}",train,0
422,لاحول ولاقوه الا بالله علامات قيام الساعه الصغرى الظلم والقسوه بالذات النساء يرجع عليهم الظلم وبقوه ربي ياخذ حقهم يارب,3,0,"{'0': 1.0, '1': 0.0}",train,0
423,يبه تخيل بعضهم يطالبون بإسقاط الولاية عشان لايتحكم فيهم أوليائهم يبه مايضيعون أبوهم يايبه صدق جعلني أموت طالبت بحق ضدك ياضي عيني فوالله أحبك أحد يسواك,3,0,"{'0': 0.67, '1': 0.33}",train,1
424,انا اصلا احارب المتبرجة لأن حسابها ربنا انا احارب اللي تحارب الحجاب والنقاب كيفكم تتبرجون وتبغون البنات يصيرون مثلكم متبرجات فهمتي كيفكم اقليات,3,0,"{'0': 0.67, '1': 0.33}",train,1
425,الأنبار تفرضه السنة رحتلهم زيارة اكو سافرات قليل,3,0,"{'0': 0.67, '1': 0.33}",train,1
426,عذولا الجيل القديم الحين نصهم داشرات اكثرهم اكثرهم خربانين يبو زواج اصلا ليه بنت ابوها يتشرططط ويقطعون جدفك اخرتها تجيك وحده الجن ينفر حسبي الله ونعم الوكيل,3,1,"{'0': 0.0, '1': 1.0}",train,0
427,حقوق المرأة محفوظه ابن الحلال بالدين الاسلامي الصحيح ... دينجية الوقت رجعوا المرأة لعصر الجاهليه وخلوها عبده للمجتمع الي خلقوا حررها الاسلام قبل اكثر ١٤٠٠ سنه,3,0,"{'0': 0.67, '1': 0.33}",train,1
428,أفا طلعتوا صايعات,3,1,"{'0': 0.33, '1': 0.67}",train,1
429,لقيت تجاوب بسالفه الابلاغ عالحسابات بلغت عحسابين نسويات وحده تسب الدين والثانيه تسمي التحرش بالاطفال ميول وقفلوا حساباتهم جميل صراحه لاتبخلون هالعينات النجسه اللي تسئ للدين تنشر عهرها بتويتر,3,0,"{'0': 1.0, '1': 0.0}",train,0
430,وين اكو زوج متسلط انتن متسلطات,3,1,"{'0': 0.33, '1': 0.67}",train,1
431,محد بينكر انه افضل واحد يجلد المتفصخات الا اسمتر وحش واقهر الفسويات,3,1,"{'0': 0.0, '1': 1.0}",train,0
432,شباب عبالهم البنات كلهن صايعات الا خواتهم العشره المبشرين بالجنه,3,0,"{'0': 1.0, '1': 0.0}",train,0
433,نصيحتي اقرا الادب العربي ماقبل الجاهليه ستجد ابيات شعرهم يخلد تاريخهم تذكر الامور اما قضية توريث النساء فطبيعي الرجال كانوا يموتوت بالحروب ولازم الواحد ياخذ نساء اخوه عنده يرعاهم وهي شيم العرب مافيها اهانه,3,0,"{'0': 1.0, '1': 0.0}",train,0
434,فجأة الدكتورة تقول تحطوا صور حريم سافرات إحنا بمحاضرة,3,0,"{'0': 0.67, '1': 0.33}",train,1
435,احترامي لإجابتك السائل يحتاج مستند تعميم إجابه طريق تغريده حسب أسمع أقرب الناس كثير مديرات المدارس متسلطات لذلك ينفع معها مثل الكلام,3,0,"{'0': 1.0, '1': 0.0}",train,0
436,المشكل ماكانش متحررات الجزائر,3,0,"{'0': 1.0, '1': 0.0}",train,0
437,أنواع العنف المرأة قدر جريمة,3,0,"{'0': 1.0, '1': 0.0}",train,0
