,text,number of annotations,hard_label,soft_label,split,disagreement_lev
656,Rich people are killing the American economy  <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
657,"The Minneapolis police’s account of George Floyd’s death initially left out the most important details, like the knee pressed on his neck for almost nine minutes. In addition video confirms he did not resist arrest as reported. 3/4",5,0,"{'0': 1.0, '1': 0.0}",train,0
658,"Thanks to <user> for being my side kick for the last 42 weeks!   This may have been more trying on her than on me through Covid, my hangry, pissy, short attitude and just plain old me being the stubborn SOB I am 😈🤷‍♂️  I have about 50+ dinner dates to make up on 🍽   Ily 😘",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
659,"A black CNN reporter, his producer and the camera crew arrested for no reason while covering the Minneapolis protests held for the murder of George Floyd. <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
660,"a direct, unfiltered appeal via social media to his base &amp; on a topic calculated to polarise public opinion... [Johnson's tweets avoid] the question of slaver statues... [in] defence of Winston Churchill  Don't let him turn this into a fony cultures war  <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
661,"You know, Biden should really wait until the White House is cleared out before going in to the White House",5,0,"{'0': 0.8, '1': 0.2}",train,2
662,"Chris Christie is a typical self-serving, pathologically SELFISH a-hole. They NEVER care about other people, and never about ANYTHING until it affects THEM.",5,1,"{'0': 0.2, '1': 0.8}",train,2
663,Howling! Mans should be a fucking actor! 😂😂😂😂😂😂😂,5,0,"{'0': 0.8, '1': 0.2}",train,2
664,"<user> <user> <user> Actual science, not a pile of crap political wish, does.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
665,This screams cheating if you ask me :-(,5,0,"{'0': 1.0, '1': 0.0}",train,0
666,Good. Cancel CrossFit anyway. Y’all ain’t doing nothing but ruining your joints.,5,0,"{'0': 1.0, '1': 0.0}",train,0
667,Touching. Hoping to see similar gestures of empathy carried out for other oppressed races or a people who don’t have a voice. #equality #racism #JusticeforGeorgesFloyd,5,0,"{'0': 1.0, '1': 0.0}",train,0
668,Trump is OK with letting Corona Virus take its course? (Convenient for a State of Emergency whenever he damn pleases?),5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
669,"Michigan Avenue, 5:38pm. Chicago's Loop at the height of the evening rush hour.   More photos: Chicago public spaces emptied in the age of #coronavirus <url> <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
670,"<user> <user> CNN &amp; MSNBC &amp; the Democrats are pushing hate!! Senile Joe, Obama, Clinton, and many in the corrupt FBI tried a coup d’etat against this duly elected president. The party of the KKK still see everything in terms of race. CNN &amp; MSNBC lie constantly against the president. Disgusting",5,1,"{'0': 0.0, '1': 1.0}",train,0
671,Taliban is a terrorist sect of the extremist ideology. What does it have to do with the colour of your skin? 😞🤓,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
672,"<user> yeah let's put up statues of criminals like George Floyd, Trayvon Martin, Freddie Gray, and Michael Brown instead. you democrats worship them as if they were heroes. nothing but violent street bums.",5,1,"{'0': 0.2, '1': 0.8}",train,2
673,<user> cant wear a mask his makeup would run and his mask will be orange. He is the worst leader ever!!!! #Coronavirus,5,0,"{'0': 0.8, '1': 0.2}",train,2
674,"yeahhh say what u want but im just gonna strictly believe that MJ was framed, is not a pedo, and was killed. There's so much evidence lmao",5,0,"{'0': 0.8, '1': 0.2}",train,2
675,"So some Green Party dude told me that I'm a sociopath because I don't want to handle cash during COVID. Look maybe this thing can't be spread through cash, but I want to keep my hubby safe. I'll do me &amp; he needs to do him, but a sociopath, really? Is anyone else forgoing cash?",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
676,<user> Class war <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
677,Coronavirus: United to cancel international and domestic flights <url> <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
678,"If someone asked me where i think the absolute stupidest people in our nation reside, my first thought would have to be Alabama. <url>",5,1,"{'0': 0.2, '1': 0.8}",train,2
679,#Alleged #audio of #NYPD #officers urging #police to #shoot and #run over #protesters <user> <user> #BlackLivesMatter <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
680,<user> <user> <user> President Trump spent his life working hard to make things great for his Family &amp; gave it up to work hard for ALL AMERICANS. joe-kickback-biden bullshitted his way into public office so he could use his influence to enrich himself &amp; his family at the American tax payers expense!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
681,"As I was not able to have kids, I spend the money that would've gone to diapers/college on travel.  AND THIS PISSES ME OFF. <url>",5,0,"{'0': 0.8, '1': 0.2}",train,2
682,Putin and money OVER soldiers and COVID-19. #TraitorTrump <url> <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
683,#DemocratsAreDestroyingAmerica #BlackLivesMatter is a terrorist organization,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
684,For better or for worse <user> never shies way from answering questions. We can't say the same about chicken shit <user>  He doesn't have the character nor the courage to be our President. BTW he's compromised to China.,5,1,"{'0': 0.2, '1': 0.8}",train,2
685,"""Swedish doctor’s perspective:  """"Sweden never went in to complete lockdown. Non-essential businesses remained open, people continued to go to cafés and restaurants, children remained in school, and very few people have bothered with face masks in public.""""  <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
686,"Can everyone do me a favour and join me in reporting this vile, racist burner account please? #BlackLivesMatter <url>",5,0,"{'0': 0.8, '1': 0.2}",train,2
687,The only real reasons I want Trump to not fucking die from COVID is because 1) please to not have President Pence and 2) if he croaks the internet is going to be fucking unbearable and I'm not even sure the memes will save it.  But maybe more people will wear masks so IDK.,5,1,"{'0': 0.0, '1': 1.0}",train,0
688,<user> IM LEAVING AMERICA! SCREW THIS COUNTRY! I’m moving to Mexico where they actually run a civilised and balanced nation for its people.,5,1,"{'0': 0.2, '1': 0.8}",train,2
689,I’m playing Dragon Quest 11 and even though y’all gotta work on your audio mixing ima fuck wit ya 🙏🏾🙏🏾,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
690,these dudes about to be playing virtual madden games 😂😂,5,0,"{'0': 1.0, '1': 0.0}",train,0
691,"This selfish boy smh, lemme go over there myself and give you corona and see how scared you’ll be then",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
692,<user> stop posting cringe,5,0,"{'0': 0.8, '1': 0.2}",train,2
693,"""We can’t handle the lockdown for long"" I agree   ""The cases will increase if the lockdown is relaxed"" I agree also.   What does it tell you ? WE ARE ROYALLY F**KED!   Japan just got hit with a second wave of #COVIDー19 cases .   Our own go worse",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
694,<user> <user> Absolutely the government should do this  this is beyond sick what Microsoft is doing we all should boycott Microsoft the liberals have used George Floyd death to turn our country communist and we must make a stand we need our police there will be no law and order,5,0,"{'0': 1.0, '1': 0.0}",train,0
695,<user> Donated. Now FIGHT LIKE HELL to secure this deserved victory!,5,0,"{'0': 1.0, '1': 0.0}",train,0
696,<user> <url>  is a brilliant piece of work,5,0,"{'0': 1.0, '1': 0.0}",train,0
697,Someday the U.S. will catch up to this trend. Maybe?  <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
698,It's Friday. We need to stop talking about the coronavirus and start laughing at Dude With A Sign tributes. <url> <url>,5,0,"{'0': 0.8, '1': 0.2}",train,2
699,You are nothing but a piece of trash. Nobody cares about you or your so called music.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
700,"<user> 1. Not everyone in anonymous are hackers and is not only one person.  2. Not all of them are smart and intellectual since anyone can call themselves ""Anonymous"" 3. Yes and still many of em are comunists. 4. Stop romanticizing toxic relationships. Btw, Anonymous: <url>",5,0,"{'0': 1.0, '1': 0.0}",train,0
701,<user> <user> #ForTheMany🌈  *thread*⬆️ Nazi⚡⚡#Architectorist🇬🇧<user> #ShouldveShutYerGobbyGammonRacistMouth   #BlackLivesMatter   #Twitter☑️ #trending <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
702,<user> Covid cock blocked you,5,1,"{'0': 0.2, '1': 0.8}",train,2
703,<user> He said NOTHING.  I'm more ashamed as an American.,5,0,"{'0': 1.0, '1': 0.0}",train,0
704,"Gov ""Newsom Assholiness "" is interfering with a long established practice of whorship by singing Hymms. There is a separation of Church and State so "" Butt Out"" !!!",5,1,"{'0': 0.2, '1': 0.8}",train,2
705,Chicken shit,5,1,"{'0': 0.0, '1': 1.0}",train,0
706,"<user> <user> <user> <user> <user> <user> <user> U LYING POS. U R ALL intentionally covering up the HUGE scandal abt <user> U know the seriousness of the sit yet ur keeping it fr the people ur not journalists,ur criminals!",5,1,"{'0': 0.0, '1': 1.0}",train,0
707,"<user> Protest at USA for George Floyd had degraded as an excuse to break ""stay at home"" orders for thousands that got tired of masturbating at home, and to terrorize USA to force america to vote for reverse racism party <user>   <user> #BlackLivesMatter <user>",5,1,"{'0': 0.0, '1': 1.0}",train,0
708,<user> Hey #MAGA  All of #TraitorTrump below quality merchandise is made in #China &amp; covered in #Coronavirus Germs! Wear at your own peril! 🤢 <url>,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
709,YOU <user> are grossly incompetent are are in no way qualified to be running our country! November is coming! #NotMyPresident #TrumpLiesEverytimeHeSpeaks #NovemberIsComing,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
710,"Truth💣&gt;Anonymous Berkeley Professor Shreds BLM Injustice Narrative   Zero Hedge ***""the 'systemic racism' there was built by successive #Democrat administrations."" <url>",5,0,"{'0': 0.8, '1': 0.2}",train,2
711,<user> <user> that ass for the win 😍,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
712,<user> <user> This makes me sick to my stomach. Our United States President actually called upon white supremacist to be ready for action during a presidential debate. How in God’s name does this sick fuc$ have supporters? HOW?? #TrumpRacist #VoteHimOut #vote,5,1,"{'0': 0.2, '1': 0.8}",train,2
713,"What ya done in 3.5 years? killed 165K people, gotten us banned from most countries, made us the laughing stock of the world, begged China for help wining reelection, ruined our economy, and put our kids in danger. Why would anyone give you 4 more years?",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
714,<user> <user> Don't let the orange man steal this election!! 🇺🇸,5,0,"{'0': 0.8, '1': 0.2}",train,2
715,"<user> <user> Wow, im so NOT impressed,  you look Stupid, and We know who you are, Thanks!",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
716,Best creative comment ever! #TrumpIsAMoron #Covfefe 👇🏻👇🏻👇🏻👇🏻👇🏻,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
717,<user> <user> Completely disrespectful to George Floyd.,5,0,"{'0': 1.0, '1': 0.0}",train,0
718,Anonymous got me acting a fool <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
719,"<user> <user> Of course they are moron. Greed, ego, politics is all that matters to most people nowadays.  I saw a 91 yr old with congestive heart failure and diabetes but of course the reason she died was Covid. Truth is America is gone thanks to dumbass media like you",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
720,🇺🇸🇺🇸🇺🇸 2 of Trump unmasked thugs say next to Jill Biden last nite &amp;that scares hell out of me.    Everyone there per T was tested but T lies so it’s hard not to consider T campaign would seat covid positive individuals to spread the virus to Bidens.   I Put nothing past them,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
721,fucking Ja’mie King 💀💀💀💀,5,1,"{'0': 0.0, '1': 1.0}",train,0
722,THIS MAN IS A MURDER ACCOMPLICE AND NEEDS TO BE TREATED AS SUCH!,5,0,"{'0': 0.8, '1': 0.2}",train,2
723,THIS RIGHT HER MIGHT MAKE A BITCH DIE AND THIS RIGHT HERE GON MAKE A BITCH CRY AND IF I'M BEING HONEST I AM SUCH A GREAT GUY BUT THIS WHAT I DO WHEN A BITCH BREAKS FLOCK,5,1,"{'0': 0.0, '1': 1.0}",train,0
724,#coronavirus about to whip America,5,0,"{'0': 0.8, '1': 0.2}",train,2
725,<user> That moron of a loser name Trump called himself a winner already . Keep dreaming ! #Election2020 #Elections2020,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
726,The people I know who won't break this chain #BlackLivesMatter <user> <user> <user> <user> <user>  <user> <url>,5,0,"{'0': 1.0, '1': 0.0}",train,0
727,"<user> Now here’s an idiot who wasted an education and he doesn’t understand what the kneeling protest was about, must be a charter member of blockheads anonymous.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
728,"<user> <user> Trump didn't order schools open, and you have no idea how her grandkids got it, if that even happened.  No wonder you're a Biden/Harris supporter.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
729,<user> We would never vote for a criminal who used America for so many years &amp; helped China prosper for his own personal gain all while millions of Americans’ lives were destroyed by Biden &amp; China! GO TRUMP 🇺🇸🇺🇸🇺🇸,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
730,<user> you are a liar.  We all know about your criminal activities.  You can’t keep hiding from it.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
731,The part that aggrevates me is that these racist whites are gonna make a go fund me page to release him from jail bc this is America,5,0,"{'0': 0.6000000000000001, '1': 0.4}",train,1
732,Everyone going to boycott Riot like all of you did to Blizzard??🤔,5,0,"{'0': 1.0, '1': 0.0}",train,0
733,White House unleashes on Fauci after criticism of Atlas and Trump's pandemic response <url> #TrumpSurrendertoCovid  #TrumpIstheBiggestliarever #TrumpChinaBankAccount #TrumpIsANationalDisgrace #TrumpIsALiar #VoteTrumpOut #VoteTrumpOut2020,5,1,"{'0': 0.4, '1': 0.6000000000000001}",train,1
734,<user> Sounds about right that jagoff <user> hasnt tweeted one thing about our asswipe President and his wife getting Covid hours after its been reported positive by your Czar himself.   You’re a schmuck <user> 🖕🏻,5,1,"{'0': 0.0, '1': 1.0}",train,0
