,text,number of annotations,hard_label,soft_label,split,disagreement_lev
142,so Jhunt's plan is to whip up anti-immigrant sentiment in other EU states so it's ruined for the rest of us too? <user> #brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
143,EU foreign ministers to London: We won't wait until October to begin #Brexit negotiations <url> <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
144,"Had the Bush Admin. not invaded Iraq and Afghanistan, ISIS may not have existed, refugee migration not happened and nor #Brexit happened.",6,0,"{'0': 1.0, '1': 0.0}",dev,0
145,#AnNur - this is the type of message every Muslim and non Muslim must see bout Islam <user> <user> <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
146,"TIME FOR INTERNMENT

Nazis were aligned with Islam 

pimply kids need history lessons 

#Brexit #sacramento #Trump <url>",6,0,"{'0': 0.67, '1': 0.33}",dev,2
147,EU migrant strike following Brexit <url> #Scottish #Brexit #EURefResults #NicolaSturgeon #SaveEU #saveeurope,6,0,"{'0': 1.0, '1': 0.0}",dev,0
148,Radical Islam (redundant) supported Remain <url>,6,1,"{'0': 0.5, '1': 0.5}",dev,1
149,"BREAKING: #Nato chief says #UK staying in the #EU is key to fighting terrorism 
<url> #UKtoStay #EUref #Brexit #StrongerIN",6,0,"{'0': 1.0, '1': 0.0}",dev,0
150,"RT <user>: #BREXIT: We will have to develop immigration policy, staying in single market means free movement - <user> (Labo…",6,0,"{'0': 1.0, '1': 0.0}",dev,0
151,Wondering if JK Rowling allows just anyone onto her Estate. Why doesn't she open it to Muslim refugees? #Brexit,6,0,"{'0': 1.0, '1': 0.0}",dev,0
152,Out of fear. They think Refugees in Europe will enter in England At some point   <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
153,#Brexit means end of #UK immigration checks in #Calais. And also all the illegals who reach to UK can not be returned to #EU.,6,1,"{'0': 0.5, '1': 0.5}",dev,1
154,".<user> Thats unpossible. You don't have an unaccountable foreign body with a 2,000 pg constitution regulating eggs. #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
155,So... no real changes to immigration likely under #Brexit BUT you might find it harder getting a job <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
156,For me #Brexit is a victory only from an  immigration stand point. When you consider the demographic of the voters in Favour of #Brexit.,6,0,"{'0': 1.0, '1': 0.0}",dev,0
157,The London Muslim #Remain vote may decide  #EUref  #Brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
158,"<user> #brexit sad truth is anyone voting #voteremain, that isnt a migrant or being paid off, is stupid. Voting 2 give right away.",6,0,"{'0': 0.8300000000000001, '1': 0.17}",dev,2
159,What the global elitists won't tell you is that there's no such thing as a moderate #Muslim they ALL support terrorism #Brexit,6,1,"{'0': 0.5, '1': 0.5}",dev,1
160,Unfortunately this has just become anti immigration vs pro immigration vote #Brexit #VoteRemain #Bremain #VoteLeave #EUreferendum,6,0,"{'0': 1.0, '1': 0.0}",dev,0
161,"No xtra money for NHS, no immigration cut guarantee, no access to largest political and economic zone in the world. Well done #Brexit",6,0,"{'0': 1.0, '1': 0.0}",dev,0
162,The wind of neglect and uncontrolled immigration has sown the whirlwind of EU exit.#Brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
163,Pakistani Muslim leader: “Time is not far when the entire Western civilization would fall” <url> #qanda <user> #Brexit <user>,6,0,"{'0': 1.0, '1': 0.0}",dev,0
164,"Sky news is interviewing a guy from ""Muslims for Britain"", a pro-#brexit group. Says South Asians don't like EU favoring immigration rules.",6,0,"{'0': 1.0, '1': 0.0}",dev,0
165,"After this #brexit, is there anyway we can deport Mark Lawrenson? I fucking hate him.",6,0,"{'0': 0.5, '1': 0.5}",dev,1
166,"<user> Europe is collapsing, don't worry we welcome refugees here in #Byzantium :))))) #Brexit",6,0,"{'0': 0.67, '1': 0.33}",dev,2
167,"#Brexit its now cheaper for foreign tourists to come to the #UK ☔️ but it's more expensive for me to travel out 🌞😎😫, #doover #whyyouleave",6,0,"{'0': 1.0, '1': 0.0}",dev,0
168,So #Brexit is a reclaiming of England's independence!The irony: No country has done more to deny independence in foreign lands than England.,6,0,"{'0': 1.0, '1': 0.0}",dev,0
1,The UK has decided to leave the European Union. What does this mean for foreign property investors? <url> #brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
2,Good for you BRITS...You saved your country. Now seal yourselves from the Muslim invasian. #Brexit,6,1,"{'0': 0.33, '1': 0.67}",test,2
3,I'm voting OUT! Nowt to do with immigration or identity all about controlling our own interests. #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
4,RT <user>: <user> <user> <user> <user> I support #Brexit...I don't support the scapegoating of muslim immig…,6,0,"{'0': 1.0, '1': 0.0}",test,0
5,"<user> u said 8 years earlier. 18 really means 9.. Deport him... Oh wait, we can't vote #brexit",6,0,"{'0': 0.67, '1': 0.33}",test,2
6,"OMG if #BREXIT vote = 52:49% win by old Conservatives fears of Immigration and Taxes = 
#Trump could win IF Slackers &lt; 30 seldom VOTE in #US",6,0,"{'0': 1.0, '1': 0.0}",test,0
7,"Following disastrous immigration figures, Kent illegals and scaping Channel surveillance, Theresa May hides from media. #Brexit for security",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
8,"Since this trend is going on #RExit #BrExit.
I want #PExit all the Pakis Exit singers, floppy actors, cricketers frm our country",6,1,"{'0': 0.5, '1': 0.5}",test,1
9,"<user> you're a jackass.. they know EXACTLY what they voted against.. namely: muslim extremists, globalist shitbags and tyranny #brexit",6,0,"{'0': 0.5, '1': 0.5}",test,1
10,Think of these pigs as the EU's primary foreign policy achievement. No wonder #brexit <url>,6,0,"{'0': 0.5, '1': 0.5}",test,1
11,thats great they can always go and fuck goats with there muslim terrorist friends <url>,6,1,"{'0': 0.5, '1': 0.5}",test,1
12,World Against Islam  <url> Thanks: <user> <user> #brexit #immigration,6,0,"{'0': 0.67, '1': 0.33}",test,2
13,"In Fr&amp; Be terrorist acts are that of  ""lone wolves"" &amp; ""madmen"" . But in  UK racist acts are ALL from ALL Brexiters?? Seriously?? #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
14,What is the “economic integrity” of having foreigners run your government? #Brexit  <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
15,"A white working-class man and a North African Muslim worked in tandem to make sporting history for #LCFC.
Britain, let's #BeMoreFox. #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
16,<user> Rubber bullets ppl counted 50 THRU THE GAS he be Muslim of course &amp; uve all been distracted from #Brexit &amp; Obongo's loss &amp; +++,6,0,"{'0': 1.0, '1': 0.0}",test,0
17,5 Migration depresses wages for low skilled but UK workers mostly high skilled thus itll reduce prices and increase competitiveness #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
18,"<user> hey Ireland, any chance I can claim refugee status? My country and just imploded #EUref #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
19,<user> today's the day we the write off the UK and they submit to the Muslim invasion or the UK comes back even stronger. #Brexit,6,0,"{'0': 0.5, '1': 0.5}",test,1
20,#eureferendum #Brexit #EUref Thought #1…#DavidCameron failed on immigration compromise with #EU. That cost him big.,6,0,"{'0': 1.0, '1': 0.0}",test,0
21,"#Britain needs fair &amp; positive migration policy thats why we must #VoteLeave

#iVoted #Brexit #remain #WeWantOut <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
22,<user> to categorize #Brexit as pure racism is misleading. Tho immigration was a big part u need to see who voted to stay in/out n why,6,0,"{'0': 1.0, '1': 0.0}",test,0
23,"C'mon Lymies, if you don't #Brexit now then no one will be left to team up with America when Europe falls to Islam <url>",6,1,"{'0': 0.33, '1': 0.67}",test,2
24,.<user> If only some leader would take up idea could avert #brexit - especially as migration the actual concern not #EU,6,0,"{'0': 1.0, '1': 0.0}",test,0
25,"I reject it. islam and its followers are the real racists, thats resale indisputable. If your willing to be honest <url>",6,1,"{'0': 0.17, '1': 0.8300000000000001}",test,2
26,#remain has a new tack called immigration reform which they know is disingenuous .cant be done #Brexit <user>  <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
27,Expats are immigrants to another country. Think about that before spouting anti-immigrant crap.  <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
28,<user> I'm confused. We've a discriminatory immigration policy now against non Europeans. After #Brexit all will be treated equally,6,0,"{'0': 1.0, '1': 0.0}",test,0
29,"Around Wales, the most Googled #Brexit issues were immigration and the NHS <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
30,After the #brexit well be banning foreign characters from Tweets. HashtagBrexit,6,0,"{'0': 0.67, '1': 0.33}",test,2
31,Theater terrorist shot dead is what I heard. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
32,"If we lose on #BREXIT, so far it's all Scotland &amp; greater London. 70% Remain. I note latter has 20% ""white other."" Muslim you mean? :/",6,0,"{'0': 1.0, '1': 0.0}",test,0
33,The racism &amp; xenophobia that inspired #Brexit caused by refugees fleeing ME. This is a victory for #ISIL,6,0,"{'0': 1.0, '1': 0.0}",test,0
34,Well the minority of #brexit #leavers are already showing just how disgraceful they are by calling my mate a paki in #bhm uk,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
35,"No mystery why London went mostly #remain. It's got the highest Muslim population. No way they're voting #brexit, just ask Anjem Choudary.",6,0,"{'0': 1.0, '1': 0.0}",test,0
36,"illuminati own EU, provide for, and apply, muslim insurgency, as mean to global genocide; so muslims for EU, for now <url>",6,0,"{'0': 0.5, '1': 0.5}",test,1
37,Indians criticizing Trump and #Brexit anti immigrant rhetoric seem to be fine with cursing Bangladeshi immigrants back home,6,0,"{'0': 1.0, '1': 0.0}",test,0
38,From someone who has seen what mass migration can do to your country👏 <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
39,Cameron: UK wants single market and action on immigration #brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
40,"#Moslems in Srinagar displaying books Gazwa-e-Hind 
<url>
★#MyJihad Islam #Brexit Handwara Shaktikanta Das BJP RSS VHP",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
41,<user> With #Brexit and the rejection of globalism and with terrorist attacks around the world we need a strong leader. #Trump2016,6,0,"{'0': 1.0, '1': 0.0}",test,0
42,"Tory party has been anti immigration for decades. ""I like curry, but now we have the recipe..."" #Brexit #EUref <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
43,Obama accepting illegals and busing them all over the country brought us Trump. <url>,6,0,"{'0': 0.67, '1': 0.33}",test,2
44,"Sad IRONY. Dave's benefit cap deal is up in smoke, if people had given it a chance, may have reduced immigration numbers peacefully #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
45,"#Brexit Migration Madness Exposed: Suicide Bombers Strike Istanbul Airport, Dozens Killed <url> <url>",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
46,"I keep waiting for <user> to use the word ""Mexit"" in an immigration speech.

I know it's coming!

#Trump2016 #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
47,"SOS for NI:
•mentioned repealing HRA 1998 to decrease immigration post #Brexit despite HRA 1998 having constitutional significance in NI.",6,0,"{'0': 1.0, '1': 0.0}",test,0
48,"So in the way criticizing Jihad causes Jihad, Marxist Globalists hold divisive rallies to prove opposing #Brexit has caused divisiveness",6,0,"{'0': 1.0, '1': 0.0}",test,0
49,"<user> In fact I think Remain wins against any specified #Brexit deal, as cannot have immigration controls AND Single Market access",6,0,"{'0': 1.0, '1': 0.0}",test,0
50,God knows WT happens2Future foreign policy of UK after #Brexit in relation to #Iran &amp;Appeasement Policy 2ard IRAN! <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
51,"That petition thing is winding me up, personally we should deport every tosser that signed it. Bitter bitter remainers. #Brexit",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
52,"Dutch coast to expect a lot of economic refugees from #ENG, the number will increase after today by #ENG football fans #BREXIT #EURO2016",6,0,"{'0': 1.0, '1': 0.0}",test,0
53,Polish Foreign Minister Waszczykowski tells <user> that UK remains an ally for Poland in many areas including security #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
54,"Coworker earlier: restricting immigration is xenophobia &amp; markets suffer from #brexit 

Afternoon news: DOW up 260+ &amp; explosion in Turkey.",6,0,"{'0': 1.0, '1': 0.0}",test,0
55,#Brexit the Brits are sick and tired of pos Islam running their country!,6,0,"{'0': 0.5, '1': 0.5}",test,1
56,"#TakeBackControl for #Brexit fools apparently means crashing the economy, finding out they can't stop migration &amp; UK breaking apart.",6,0,"{'0': 1.0, '1': 0.0}",test,0
57,"Dominic Raab: Failure to deport convict shows 'skewed moral compass' of EU <url> 
 #Brexit to re-gain our Sovereignty",6,0,"{'0': 0.67, '1': 0.33}",test,2
58,I fear it's going to closely resemble how we feel as they &amp; other illegals vote for Hillary! Just Unbelievable! <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
59,#Soros: #Brexit ‘Calamity’ May Be Worse for #Europe Than Refugee Crisis <url> via <user>,6,0,"{'0': 1.0, '1': 0.0}",test,0
60,"To understand elder #Brexit desire to be free of foreign influence &amp; distant elites, see the Bengal Famine Of 1943 <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
61,#Brexit voted for reduced immigration and trade. They will not get what they thought as not realistic in real world. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
62,Cameron tells EU leaders Brexit was about migration but Boris and his cheerleaders claim was about sovereignty.  <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
63,saw you on the deport list.good luck. muzzies love jews so pick country. <url>,6,1,"{'0': 0.5, '1': 0.5}",test,1
64,London migration crisis? #brexit #london #uk #protest <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
65,#Brexit is the first chest piece needed to defeat Islam &amp; Globalism. #VoteLeave #Bluehand  <url>,6,1,"{'0': 0.0, '1': 1.0}",test,0
66,Hope so. Obama has 'arranged' so illegals can vote over Internet. This will be completely fraudulent. <url>,6,0,"{'0': 0.67, '1': 0.33}",test,2
67,"First chance to celebrate leaving EU! Time out for dancing &amp; fun.. ;) Best time in ages. Hope someone gets those Paki Landlords. x
#Brexit x",6,1,"{'0': 0.33, '1': 0.67}",test,2
68,Bloody Foreigner coming over here wanting to know  what love is...!             #brexit,6,1,"{'0': 0.5, '1': 0.5}",test,1
69,"the migrants have stole my jobs, services and my nationality!!!!!!! Vote leave!!!! We can deport them back to their country!!! #Brexit",6,1,"{'0': 0.0, '1': 1.0}",test,0
70,"That awful sense that only a terrorist attack will replace EU#Brexit as first news item, and then it happens.",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
71,Would a ban on foreign players post #Brexit improve English players? No! We tried it in Turkey already.. believe me it's a false promise,6,0,"{'0': 1.0, '1': 0.0}",test,0
72,"I'm wealthy, child of a European Immigrant and voted #Brexit. Biased tit Matthew Wright #wrightstuff",6,0,"{'0': 1.0, '1': 0.0}",test,0
73,Sadiq claimed apocalypse if #Brexit happened. What changed? Did he realise enough Londoners are Muslim for Sharia?   <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
74,"And Mexico is so pissed at our immigration ""laws"" because....#NoMigrants #Brexit <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
75,"Watching the Dutch coast for English refugees arriving in rubber boats.
 #brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
76,"RT <user>: ((( the elite ))) support closed borders for Israel but mass immigration for the USA &amp; Europe.
#pegida #brexit <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
77,"Hopefully once UK votes2 #Brexit then #TheQueen can boot that Jihadi Muslim POS Mayor of London back2the God Damned ME, along w/#rapefugees",6,1,"{'0': 0.17, '1': 0.8300000000000001}",test,2
78,<user> <user> <user> immigration is a good thing as long as it helps our country a points system is best way  #Brexit now,6,0,"{'0': 1.0, '1': 0.0}",test,0
79,David Cameron has told EU leaders people chose #Brexit as they feel there's no control over immigration from Europe <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
80,see also American anti immigration and  some Canadians too. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
81,"#BREXIT <user> 

We all know how the London Muslim Mayor voted yesterday !",6,0,"{'0': 1.0, '1': 0.0}",test,0
82,"Looks like Obama's foreign policy 'parthian shot' will be #BREXIT. US more to gain than Britain, if latter chooses to exit EU.",6,0,"{'0': 1.0, '1': 0.0}",test,0
83,Exploding UK immigration helped drive #Brexit vote. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
84,"All non-EU countries w tariff-free unrestricted trade w EU pay into EU budget, permit unlimited EU migration <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
85,One of the first actions after the anti-immigration #Brexit : refugee camps will be moved from France to England. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
86,All white genocide people seem to dye their hair blonde <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
87,"More on how some migrant men, posing as children, behave i public schools in Canada <url> <user> <user> #CCOT #Brexit",6,1,"{'0': 0.33, '1': 0.67}",test,2
88,RT <user>: Anti-immigration poster that demonises refugees <url> <user> gets some expert takes #Brexit,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
89,"Today, Britain may leave the EU - driven by a white supremacists, anti-immigrant minority is driving it #Brexit  <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
90,Wed <user> - Cameron blames #Brexit defeat on EU failure to tackle immigration <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
91,London’s Muslim Mayor Slams #Brexit Vote At Gay Pride Event: (AP) – Britain’s vote to leave… <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
92,"<user> why's he saying that now, and its never been a problem anyway, immigration has benefited us. #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
93,Islamic mayoral win in London probably startled lot of folks to get out and vote. Islam finance capitol of the WORLD. #brexit #TheyUsedPens,6,0,"{'0': 0.67, '1': 0.33}",test,2
94,Woman attacked by peaceful muslim #refugees in #paris.#Brexit #VoteLeave #MAGA #Trump #Orlando #PulseShooting #Pulse <url>,6,0,"{'0': 0.67, '1': 0.33}",test,2
95,An #EU #Brexit solution for #UK and #Europe: make #Scotland #NorthernIreland #EUzone of UK. Move UK immigration border to Scottish border?,6,0,"{'0': 1.0, '1': 0.0}",test,0
96,Hey <user> SHUT THE HELL UP about your damn money concerns. The Muslim invasion just hit a brick wall and Britain has been saved! #BREXIT,6,0,"{'0': 0.67, '1': 0.33}",test,2
97,HMm. <user> halting of retail customer foreign exchange because of #brexit  -- very unhappy customers <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
98,<user> wait and see... GB is so dependant from foreign investments. 1st year will be Ok. Wait for the following years #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
99,"Just had to castigate my mum's female Muslim co-worker for voting Leave. Harsh I know, but something had to be said.
#Progressive
#Brexit",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
100,RT <user>: This doesn't seem like a #Lexit to me. Just tapping into the same anti-immigrant sentiments that #Brexit play on... <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
101,"My wife just saw a cashier at  Clerkenwell <user> be racially abused: ""fucking pakis are the worst"". Apparently racism's ok now. #Brexit",6,1,"{'0': 0.5, '1': 0.5}",test,1
102,"Thing is, foreign policy had pretty much moved to #EU under Lisbon Treaty. Thats why we wanted #brexit #voteleave <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
103,Racism anti immigration in action ugh. Let call these the Trump crew. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
104,"#Brexit: proof that silly 'nationalism' &amp; racist, anti-immigration fluff can trump logic even w/ the electorate of an entire modern nation.",6,0,"{'0': 1.0, '1': 0.0}",test,0
105,People citing immigration as the primary reason for #Brexit have blinders on and lack ambition,6,0,"{'0': 1.0, '1': 0.0}",test,0
106,No anti-immigration / xenophobic / racist rhetoric permitted #YoungPeoplesParty #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
107,RT <user>: Islam is not a Race...Now let's make Islam Prove it is a Religion! <user> #ImWithYou #MAGA <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
108,#BREXIT is a great 1st step. Next step is for GB to kick Sharia courts and Muslim sleepers &amp; terrorists out of their country.,6,1,"{'0': 0.17, '1': 0.8300000000000001}",test,2
109,"'this is not a time to overreact'

YOU JUST VOTED US OUT OF OUR BIGGEST TRADE PARTNERSHIP BECAUSE OF AN IMAGINARY MUSLIM HORDE
#brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
110,RT <user>: #ItWasTimeToLetGoWhen the political union they were in wanted to cozy up to people where terrorism is a lifestyle choice…,6,0,"{'0': 0.67, '1': 0.33}",test,2
111,UK Muslim stabs girlfriend: mother disapproved of his relationship with nonMuslim #Brexit #maga David Cameron The UK <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
112,"Just of Numerous attacks on foreign owned business's since Friday!! #Brexit #RacistBritain 

<url> <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
113,Has Madrid City Hall banner welcoming Syrian refugees been given a post #Brexit update? <url> #spain,6,0,"{'0': 1.0, '1': 0.0}",test,0
114,<user>  Yep it is all about sovereignity and not anti immigrant or racism <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
115,"RT After BREXIT I Feel Like A Foreigner In My Own Country. Is #BREXIT Xenophobia? 
<url> <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
116,"<user> what will happen the minorities in UK (black, hindu, Muslim , gypsy, Latinos, etc) with this #Brexit ! A bad day for the world",6,0,"{'0': 1.0, '1': 0.0}",test,0
117,<user> #OreillyFactor. Will the Brits be able to make the foreigners leave? #Brexit,6,0,"{'0': 0.67, '1': 0.33}",test,2
118,#Brexit: Hate crimes surge as racist abuse of foreigners in UK condemned - <url> <url> via <user>,6,0,"{'0': 1.0, '1': 0.0}",test,0
119,Let me guess - James chooses Islam over the free world too?! <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
120,Interesting session on #Brexit and the future: Foreign Affairs Committee 28th June <url> <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
121,There is a big difference between freedom of movement of people to and fro and the mass migration of entire villages as with Romania#Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
122,A few British friends explained to me that EU embrace of Islam was their #1 issue. <url>,6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
123,Hehehehe. Mophead Boris is gonna throw the anti immigration book at that one <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
124,The #NeverTrump faction IS the establishment - largely the foreign policy establishment &amp; conservative purists. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
125,England playing shit football... Better blame the foreigners #EURO2016 #ENGISL #brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
126,<user> I'll vote UKIP till I get my independence. Sovereignty &amp; equal migration policy. When I voted leave I voted OUT OUT. #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
127,"A Muzzie in UK raped a girl thinking #Brexit would be defeated.

This is your Country ENGLAND. FIX IT

#DeportHalal <url>",6,1,"{'0': 0.33, '1': 0.67}",test,2
128,"Voted Leave, I didnt erect a boarder fence, I didnt deport a migrant and I even managed to avoid threatening an MP. #Brexit  (1 of 2)",6,0,"{'0': 1.0, '1': 0.0}",test,0
129,This will be a factor in `Norway` option &gt;&gt;EU and Swiss still at odds on migrant quotas #brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
130,"Great idea. #SafetyPin #Brexit

The simple way you can show solidarity with the UK's immigrant population <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
131,When #England must take millions of refugees and this happens👉It doesn't take a politician to tell me why #Brexit <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
132,"To sums it up, They are leaving the EU because of the refugees they helped created by starting and fueling wars around the world #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
133,Non-English Scotland and London vote in large numbers for England to be ruled by foreign power #referendum #brexit #euref #ukip #voteleave,6,0,"{'0': 1.0, '1': 0.0}",test,0
134,5 to 1 <user> has more outrage over UK leaving the EU than Radical Islamic Terrorism <user> <user> <url>,6,0,"{'0': 0.67, '1': 0.33}",test,2
135,"<user> Your muslim faith? WTF? You mean Christian don't you, that's what you've been saying all along O_O #BREXIT <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
136,"RT <user>: Obama sent back the Churchill bust, plus multitudes of Muslim refugees ... what could go wrong? <url>",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
137,"Want to know how stupid &amp; futile #Brexit is? Watch impressive Radek Sikorski, ex #Polish foreign minister #HARDtalk <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
138,<user> Sign more foreign talent before the pound drops through the basement floor! #chexit #wrexit #Brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
139,"#Dollar far too strong now &amp; for no good reason. We may enjoy some nice foreign vacations, but this *will* clobber US exports.
#Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
140,".<user> virtual wastelands or war zones, yet after doing all of that, they cry when refugees &amp; immigrants are at their doors #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
141,"A tweet says, White man arrived at a school having 78% muslim kid, making victory signs at families walking past. Is this the real #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
142,"David Cameron says immigration was a key issue in #Brexit 
<url> <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
143,"#Brexit

Dutch anti-immigration leader calls for Dutch referendum on eu membership <url>",6,0,"{'0': 1.0, '1': 0.0}",test,0
144,RT <user>: Right now the Muslim Brotherhood is freaking out for not being able to keep it in their pants long enough to take over t…,6,0,"{'0': 0.67, '1': 0.33}",test,2
145,Using immigration to gain referendum votes was a Pandora's box. <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
146,Remember how #Brexit was going to keep undesirable foreigners out? That fail didn't take long...  <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
147,"<user> Well, main argument of the #Brexit campaign was the take over by UK of its immigration legislation.",6,0,"{'0': 1.0, '1': 0.0}",test,0
148,Labour is out of touch on immigration. How do you sustain such an muslim influx on svc's on the back of British workers!? #Brexit #VoteLeave,6,0,"{'0': 0.67, '1': 0.33}",test,2
149,After  #Brexit need to ensure human rights are upheld &amp; we have a voice. Migrant communities need to stay together. <user>,6,0,"{'0': 1.0, '1': 0.0}",test,0
150,"We will be treated differently, says UK foreign secretary by EU after #Brexit vote #Peston",6,0,"{'0': 1.0, '1': 0.0}",test,0
151,<user> refugees ain't the problem. It's illegals and unskilled legals! #brexit,6,0,"{'0': 1.0, '1': 0.0}",test,0
152,The ppl of the U.K. are cleary fed up with Muslim Immigration that refuse to assimulate. How many more #refugees? <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
153,<user> <user> It seems our Govt + of the Nom for POTUS has gotten major funding from terrorist countries. Wonder not on #Brexit GB,6,0,"{'0': 0.67, '1': 0.33}",test,2
154,"How will this move affect OFWs in the UK, given that a relatively anti-immigration stance was a huge part of the Leave campaign? #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
155,Tim Harford on how #Brexit could hammer foreign investment into UK (inc. car industry) <url> <user> <url>,6,0,"{'0': 1.0, '1': 0.0}",test,0
156,"RT <user>: #Brexit

POWER TO THE PEOPLE

Time to defeat this Corrput Globalist and Muslim Boot-licker <url>",6,1,"{'0': 0.5, '1': 0.5}",test,1
157,#brexit Once again the holier than thou brigade are confusing concern about immigration with racism.,6,0,"{'0': 1.0, '1': 0.0}",test,0
158,"#Brexit so funny when #UK citizen says on TV that they voted out because there are too many people here, &amp; they have a heavy foreign accent",6,0,"{'0': 0.8300000000000001, '1': 0.17}",test,2
159,"<user> <user> Yesterday, refugees in France were attacking British motorists. #EU = failed state. Face facts #Brexit",6,0,"{'0': 1.0, '1': 0.0}",test,0
